from_article,to_article,similarity_score
6,19,0.3392532169818878
6,20,0.39435771107673645
6,21,0.5320435762405396
6,22,0.5492029786109924
6,23,0.39435771107673645
6,24,0.5833004713058472
6,25,0.5739530920982361
6,26,0.6407031416893005
6,27,0.5759031772613525
6,28,0.6724432706832886
6,29,0.6449930667877197
6,30,0.5747475624084473
6,31,-0.03117832913994789
6,32,0.5526272058486938
6,33,0.5729576349258423
6,34,0.5517030954360962
6,35,0.5444351434707642
6,36,0.35547420382499695
6,37,0.5130224823951721
6,38,0.40842780470848083
6,39,0.5045015215873718
6,40,0.488203763961792
6,41,0.5192749500274658
6,42,0.3673551082611084
6,43,0.5465906858444214
6,44,0.56111741065979
6,45,0.49656376242637634
6,46,0.5679669976234436
6,47,0.6181212663650513
6,48,0.5103877782821655
6,49,0.48662644624710083
6,50,0.573324978351593
6,51,0.4939393997192383
6,52,0.701524019241333
6,53,0.6742515563964844
6,54,0.519208550453186
6,55,0.6294905543327332
6,56,0.43853408098220825
6,57,0.5339087843894958
6,58,0.6133118867874146
6,59,0.42793717980384827
6,60,0.3977871537208557
6,61,0.5657308101654053
6,62,0.653396487236023
6,63,0.5249767303466797
6,64,0.4671921730041504
6,65,0.29895925521850586
6,66,0.573325514793396
6,67,0.5157186388969421
6,68,0.5286024808883667
6,69,0.5187559127807617
6,70,0.3848353326320648
6,71,0.4319232106208801
6,72,0.554908275604248
6,73,0.554908275604248
6,74,0.554908275604248
6,75,0.535210132598877
6,76,0.33126187324523926
6,77,0.5441287755966187
6,78,0.46908992528915405
6,79,0.6712813377380371
6,80,0.4428281784057617
6,81,0.4795668125152588
6,82,0.524956464767456
6,83,0.5403754711151123
6,84,0.5819202661514282
6,85,0.5639620423316956
6,86,0.6700576543807983
6,87,0.4892576336860657
6,88,0.6283619403839111
6,89,0.6485419273376465
6,90,0.6137665510177612
6,91,0.4214857220649719
6,92,0.5698790550231934
6,93,0.5128270983695984
6,94,0.49953803420066833
6,95,0.4215281009674072
6,96,0.5166040658950806
6,97,0.12367308139801025
6,98,0.11446972191333771
7,0,0.5621021389961243
7,1,0.8345036506652832
7,2,0.6118438839912415
7,3,0.3620373010635376
7,4,0.8066627383232117
7,5,0.1817316710948944
7,6,0.4276401400566101
7,7,1.000000238418579
7,8,0.9691623449325562
7,9,0.2981882691383362
7,10,0.009706245735287666
7,11,0.10478624701499939
7,12,0.2208487093448639
7,13,0.2267848253250122
7,14,0.17320676147937775
7,15,0.2255171239376068
7,16,0.4040181040763855
7,17,0.20064754784107208
7,18,0.2671549916267395
7,19,0.1951879858970642
7,20,0.21710611879825592
7,21,0.32027262449264526
7,22,0.2693261504173279
7,23,0.21710611879825592
7,24,0.5899617671966553
7,25,0.3591839671134949
7,26,0.3895488381385803
7,27,0.2863078713417053
7,28,0.43120282888412476
7,29,0.271836519241333
7,30,0.28288793563842773
7,31,0.19890378415584564
7,32,0.22770297527313232
7,33,0.3162877559661865
7,34,0.25062936544418335
7,35,0.3140941858291626
7,36,0.43254342675209045
7,37,0.19367727637290955
7,38,0.4434640407562256
7,39,0.2614951431751251
7,40,0.4663183391094208
7,41,0.5780423879623413
7,42,0.5051504969596863
7,43,0.5767163038253784
7,44,0.47856929898262024
7,45,0.43202561140060425
7,46,0.5355962514877319
7,47,0.3322632312774658
7,48,0.3178814649581909
7,49,0.14681968092918396
7,50,0.4780482053756714
7,51,0.2335672527551651
7,52,0.36349835991859436
7,53,0.46313315629959106
7,54,0.2634415030479431
7,55,0.32924842834472656
7,56,0.16076895594596863
7,57,0.2693255841732025
7,58,0.34918004274368286
7,59,0.1048738956451416
7,60,0.1831713318824768
7,61,0.5001394748687744
7,62,0.3347235918045044
7,63,0.2605181932449341
7,64,0.37189313769340515
7,65,0.40095335245132446
7,66,0.4202941060066223
7,67,0.308048278093338
7,68,0.36910587549209595
7,69,0.2904687225818634
7,70,0.7757879495620728
7,71,0.37817615270614624
7,72,0.6269229650497437
7,73,0.6269229650497437
7,74,0.6269229650497437
7,75,0.6648364663124084
7,76,0.46840471029281616
7,77,0.6125566959381104
7,78,0.4735538065433502
7,79,0.5147244930267334
7,80,0.7747191190719604
7,81,0.587324857711792
7,82,0.5043030381202698
7,83,0.5883469581604004
7,84,0.5176799893379211
7,85,0.2681357264518738
7,86,0.3795310854911804
7,87,0.7040612697601318
7,88,0.29014086723327637
7,89,0.40842530131340027
7,90,0.2944284975528717
7,91,0.5169328451156616
7,92,0.20702749490737915
7,93,0.28300365805625916
7,94,0.6282171010971069
7,95,0.5271753668785095
7,96,0.5676268339157104
7,97,0.011319752782583237
7,98,0.07795655727386475
8,0,0.5816160440444946
8,1,0.8280324935913086
8,2,0.5876731276512146
8,3,0.35219526290893555
8,4,0.802243709564209
8,5,0.16567975282669067
8,6,0.46804893016815186
8,7,0.9691623449325562
8,8,0.9999998807907104
8,9,0.26686808466911316
8,10,0.00538717582821846
8,11,0.10286619514226913
8,12,0.21390585601329803
8,13,0.2192225456237793
8,14,0.16607660055160522
8,15,0.2245492935180664
8,16,0.3800329566001892
8,17,0.17782270908355713
8,18,0.24570512771606445
8,19,0.17401224374771118
8,20,0.1985301375389099
8,21,0.3359941840171814
8,22,0.25544002652168274
8,23,0.1985301375389099
8,24,0.5915652513504028
8,25,0.3455103635787964
8,26,0.37986233830451965
8,27,0.2581014037132263
8,28,0.3996563255786896
8,29,0.31406375765800476
8,30,0.24977442622184753
8,31,0.16294150054454803
8,32,0.2022818773984909
8,33,0.30097419023513794
8,34,0.23861731588840485
8,35,0.3566513955593109
8,36,0.39039331674575806
8,37,0.15832683444023132
8,38,0.4129503071308136
8,39,0.2737771272659302
8,40,0.46378225088119507
8,41,0.5803652405738831
8,42,0.44632023572921753
8,43,0.5328011512756348
8,44,0.47740092873573303
8,45,0.3843241333961487
8,46,0.5340490341186523
8,47,0.30751505494117737
8,48,0.29161596298217773
8,49,0.14421923458576202
8,50,0.47339075803756714
8,51,0.21122270822525024
8,52,0.39319247007369995
8,53,0.48468536138534546
8,54,0.2428981512784958
8,55,0.32283589243888855
8,56,0.15053941309452057
8,57,0.24680551886558533
8,58,0.3558458983898163
8,59,0.04883618652820587
8,60,0.1207156702876091
8,61,0.4922281801700592
8,62,0.33352014422416687
8,63,0.21492131054401398
8,64,0.3353733718395233
8,65,0.34133055806159973
8,66,0.4129709005355835
8,67,0.28386640548706055
8,68,0.34481072425842285
8,69,0.2517748773097992
8,70,0.7265341877937317
8,71,0.33170008659362793
8,72,0.6083726286888123
8,73,0.6083726286888123
8,74,0.6083726286888123
8,75,0.6401122808456421
8,76,0.43847227096557617
8,77,0.5979251861572266
8,78,0.4542955756187439
8,79,0.5492116212844849
8,80,0.754824161529541
8,81,0.5527385473251343
8,82,0.49154406785964966
8,83,0.5849519968032837
8,84,0.5148852467536926
8,85,0.2581142783164978
8,86,0.37241315841674805
8,87,0.6846558451652527
8,88,0.2693685293197632
8,89,0.4168061912059784
8,90,0.2685374617576599
8,91,0.49081116914749146
8,92,0.19213326275348663
8,93,0.2660948932170868
8,94,0.6171048283576965
8,95,0.5186427235603333
8,96,0.5517842173576355
8,97,0.028594043105840683
8,98,0.07424010336399078
9,0,0.3992418050765991
9,1,0.3240439295768738
9,2,0.29709097743034363
9,3,0.5011070370674133
9,4,0.30573663115501404
9,5,0.5236947536468506
9,6,0.40986502170562744
9,7,0.2981882691383362
9,8,0.26686808466911316
9,9,1.000000238418579
9,10,0.4333881139755249
9,11,0.5260561108589172
9,12,0.48556581139564514
9,13,0.6143736839294434
9,14,0.5421720743179321
9,15,0.521652340888977
9,16,0.5877978801727295
9,17,0.4236961305141449
9,18,0.6965709328651428
9,19,0.5876433849334717
9,20,0.6754051446914673
9,21,0.580121636390686
9,22,0.6437697410583496
9,23,0.6754051446914673
9,24,0.436872661113739
9,25,0.5515733361244202
9,26,0.4052527844905853
9,27,0.5464653968811035
9,28,0.5412969589233398
9,29,0.48917335271835327
9,30,0.585782527923584
9,31,0.18773643672466278
9,32,0.4311015009880066
9,33,0.3454905152320862
9,34,0.38530871272087097
9,35,0.38439294695854187
9,36,0.4040871262550354
9,37,0.29341304302215576
9,38,0.4119277596473694
9,39,0.42296552658081055
9,40,0.35381174087524414
9,41,0.5507137775421143
9,42,0.4404242932796478
9,43,0.48742198944091797
9,44,0.37082403898239136
9,45,0.3952330946922302
9,46,0.5971262454986572
9,47,0.6380655169487
9,48,0.6118959784507751
9,49,0.6188081502914429
9,50,0.6298732161521912
9,51,0.44300439953804016
9,52,0.5160642862319946
9,53,0.5139757990837097
9,54,0.537788987159729
9,55,0.586267352104187
9,56,0.5866394639015198
9,57,0.5652608275413513
9,58,0.6352114677429199
9,59,0.5391124486923218
9,60,0.4647185802459717
9,61,0.5830813646316528
9,62,0.5828253030776978
9,63,0.6822862029075623
9,64,0.43154478073120117
9,65,0.47216057777404785
9,66,0.4615226686000824
9,67,0.5609548091888428
9,68,0.6194537878036499
9,69,0.5763868093490601
9,70,0.36859479546546936
9,71,0.5027899742126465
9,72,0.4254628121852875
9,73,0.4254628121852875
9,74,0.4254628121852875
9,75,0.513468325138092
9,76,0.3672930598258972
9,77,0.43158185482025146
9,78,0.6440779566764832
9,79,0.520365297794342
9,80,0.35037630796432495
9,81,0.5402582883834839
9,82,0.43329310417175293
9,83,0.49346354603767395
9,84,0.3099600076675415
9,85,0.4876154661178589
9,86,0.5823912620544434
9,87,0.43541499972343445
9,88,0.45609933137893677
9,89,0.3767746090888977
9,90,0.45217880606651306
9,91,0.4776592254638672
9,92,0.6016537547111511
9,93,0.3738023042678833
9,94,0.5180088877677917
9,95,0.3914681375026703
9,96,0.49386584758758545
9,97,-0.009614739567041397
9,98,0.22166401147842407
10,0,0.2915099561214447
10,1,0.1832166612148285
10,2,0.0846233069896698
10,3,0.32946133613586426
10,4,0.20194989442825317
10,5,0.32780250906944275
10,6,0.3534013032913208
10,7,0.009706245735287666
10,8,0.00538717582821846
10,9,0.4333881139755249
10,10,0.9999998211860657
10,11,0.6300575733184814
10,12,0.44982773065567017
10,13,0.41661733388900757
10,14,0.47624829411506653
10,15,0.36924296617507935
10,16,0.1942349076271057
10,17,0.5734214782714844
10,18,0.3226586878299713
10,19,0.23035824298858643
10,20,0.32341164350509644
10,21,0.3126756250858307
10,22,0.35905370116233826
10,23,0.32341164350509644
10,24,0.2499939501285553
10,25,0.4554404020309448
10,26,0.34926798939704895
10,27,0.33312729001045227
10,28,0.4139709770679474
10,29,0.41050684452056885
10,30,0.42062413692474365
10,31,0.31949353218078613
10,32,0.4230782091617584
10,33,0.5036145448684692
10,34,0.3895973265171051
10,35,0.2728062570095062
10,36,0.2372490018606186
10,37,0.5068551301956177
10,38,0.20760032534599304
10,39,0.49902039766311646
10,40,0.2146887183189392
10,41,0.3319198191165924
10,42,0.21189214289188385
10,43,0.20465347170829773
10,44,0.296771377325058
10,45,0.24395450949668884
10,46,0.39932936429977417
10,47,0.44381183385849
10,48,0.4089210033416748
10,49,0.3866351246833801
10,50,0.3182251751422882
10,51,0.41924411058425903
10,52,0.4054149091243744
10,53,0.3557420074939728
10,54,0.3844589591026306
10,55,0.41166746616363525
10,56,0.4068012237548828
10,57,0.3192676603794098
10,58,0.3982926607131958
10,59,0.49675318598747253
10,60,0.3701061010360718
10,61,0.2649175226688385
10,62,0.3444768190383911
10,63,0.4536210000514984
10,64,0.41510266065597534
10,65,0.25515419244766235
10,66,0.21491803228855133
10,67,0.3693450093269348
10,68,0.32653945684432983
10,69,0.38825127482414246
10,70,0.08294140547513962
10,71,0.24510054290294647
10,72,0.18465998768806458
10,73,0.18465998768806458
10,74,0.18465998768806458
10,75,0.24409277737140656
10,76,0.10389477014541626
10,77,0.19830594956874847
10,78,0.19368889927864075
10,79,0.30629345774650574
10,80,0.07338495552539825
10,81,0.20067544281482697
10,82,0.2562953531742096
10,83,0.21970319747924805
10,84,0.29093706607818604
10,85,0.35133734345436096
10,86,0.342378705739975
10,87,0.19254812598228455
10,88,0.4475971758365631
10,89,0.3630636930465698
